article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
CL-0221,funding,"서울테크노파크, 제조분야 AI 역량강화 지원사업 성과공유회 개최 - 인더스트리뉴스",2024-11-13,"서울테크노파크, 제조분야 AI 역량강화 지원사업 성과공유회 개최 인더스트리뉴스","서울테크노파크, 제조분야 AI 역량강화 지원사업 성과공유회 개최 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE9ua3RNY2o3NWdvTi1rWklwRDM4X3VXOUtXNWlYV1daVHVPaG0wQVlZcXd4V0Y4R2R5ZjM1Nk9nVDRreVVoZkxDZ3pOeXZOakdZMGxJQUJGeUFMUGZhakt1RUZoT3dNbGg5alpfUVpuejViUQ?oc=5,인더스트리뉴스,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0222,funding,"산업·과기정통·중기부, AX 사업 통합 공고한다… 4,230억원 규모 - FA저널",2026-03-12,"산업·과기정통·중기부, AX 사업 통합 공고한다… 4,230억원 규모 FA저널","산업·과기정통·중기부, AX 사업 통합 공고한다… 4,230억원 규모 FA저널",https://news.google.com/rss/articles/CBMia0FVX3lxTE9sbm53ZURTYWQ4WXRKSVVJMy1LcjBERllac3hXVXNsX2pobHBiZHh1SE52UkN5Q19sdGdMME1EaWVrbGo4RmYxMVNHWVlEN0tLUGI1T2c3cHVtX3o0eVVfWW5ia1BRRFhHQks0?oc=5,FA저널,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0223,funding,"중기부·과기정통부·산업부, 'AX 사업 통합 공고'…기업의 사업 편의 제고 - v.daum.net",2026-03-12,"중기부·과기정통부·산업부, 'AX 사업 통합 공고'…기업의 사업 편의 제고 v.daum.net","중기부·과기정통부·산업부, 'AX 사업 통합 공고'…기업의 사업 편의 제고 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE45aEVOQkdRZG1tNl9PX0JCRDVSd0hCU2hEd2d4X0dDeG1YcHVrMkNCRUJabko2OGlDOE9XcjRFRDZjX1RMVE9qaVJrWU0xeGZlTGhBSQ?oc=5,v.daum.net,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0224,funding,"정부, 올해 산업·제조 AX 전환에 1000억 규모 투입 - 더에이아이",2026-03-26,"정부, 올해 산업·제조 AX 전환에 1000억 규모 투입 더에이아이","정부, 올해 산업·제조 AX 전환에 1000억 규모 투입 더에이아이",https://news.google.com/rss/articles/CBMiakFVX3lxTE9xNjdnTDNuNk5kbk1YM1NUc3ZxbG1iMXMyOW5XYzl1Mnd2Ukdad0IxdVBGN2poVEl3cU1SSGVqZDF3MjFxMWd1VjBCUVc0S08yT2lVUHVFSVFPM3VoU2U2X1NMQkpXN1BGMWc?oc=5,더에이아이,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0225,funding,"과기·산업·중기부, AX협력 본격화…11개 사업 4200억 규모 추진 - 신아일보",2026-03-12,"과기·산업·중기부, AX협력 본격화…11개 사업 4200억 규모 추진 신아일보","과기·산업·중기부, AX협력 본격화…11개 사업 4200억 규모 추진 신아일보",https://news.google.com/rss/articles/CBMicEFVX3lxTFBCcFFXU2hDaXBxcVdCYkw5bm01N183NVY1a2UtR1JTYXJMVXNmeFpfTFlxMWl4aWxKekN6ZDRWenNJMlRfTGpNeDl1a0UtdzY2ZlhCaDdDMG03RkZSNEhGNVBhanNkZHNUVkJ6OFc5Rkw?oc=5,신아일보,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0226,funding,"과기정통부, 2022년 'AI 바우처' 지원 사업 시작...980억 투입 - AI타임스",2021-12-15,"과기정통부, 2022년 'AI 바우처' 지원 사업 시작...980억 투입 AI타임스","과기정통부, 2022년 'AI 바우처' 지원 사업 시작...980억 투입 AI타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTFB3NWxkN2duS1VrT2NwWTY1c3hYelF3SkVmckcyY0JVS04zaWQ4ZzZKaW1OcGVnTHJuT2JiaTRBWWF2UHpRT2otb2VPRWl1UXV6Z3VRLVM1U2k4VF94NkNKcGQ1cUlKSkdFU0E?oc=5,AI타임스,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0227,funding,"""전국 어디서나 AI 훈련 받는다""... 고용부, 30개 인공지능 훈련지원센터 선정 - 인공지능신문",2026-03-30,"""전국 어디서나 AI 훈련 받는다""... 고용부, 30개 인공지능 훈련지원센터 선정 인공지능신문","""전국 어디서나 AI 훈련 받는다""... 고용부, 30개 인공지능 훈련지원센터 선정 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5GUERiSWM0c3V1emdrYXNHeXVXd1haZGxVRDRSdWNxZmhSQ25LTkVfQ3FXOUVzbk9aaGdlNlh4elNyVm1nWWpOMDFoUDkwS1dmT0F1X3pSOW94OHNaWUM4NlItaVU2TEU?oc=5,인공지능신문,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0228,funding,"정부, 부처 벽 허물고 4230억 AX 사업 통합 공고 - 전자신문",2026-03-11,"정부, 부처 벽 허물고 4230억 AX 사업 통합 공고 전자신문","정부, 부처 벽 허물고 4230억 AX 사업 통합 공고 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1vNFR0enNkR1JRdzA2OHB5QXFFVlFLNGNxYTZWWThLcUxEc1Q1X1ZWMnZfNHUtR2psUEd0WFZqZFhVZ25GRmNlU2d4R2h5dw?oc=5,전자신문,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0229,funding,"중소제조업 AI 도입 5.2%… ""평균 27.7년 걸렸다"" - dhilbo.co.kr",2026-05-15,"중소제조업 AI 도입 5.2%… ""평균 27.7년 걸렸다"" dhilbo.co.kr","중소제조업 AI 도입 5.2%… ""평균 27.7년 걸렸다"" dhilbo.co.kr",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8zZ3VrSDQ4bTI5bXREQkdnaGoyUlVhRk1CaXNRM0NUNkFmN2xMaWlJR1oyTERhLXljYmZqNTlYY0dxdmR1UWxXS3BHOTlOeUdSOUxLY1BIV0FkNDZ4RXEyWVVyX2RKTm8?oc=5,dhilbo.co.kr,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0230,funding,中企 AX 키워드는 'CEO 의지'…“AI 교육부터 시작해야” - 전자신문,2024-09-12,中企 AX 키워드는 'CEO 의지'…“AI 교육부터 시작해야” 전자신문,中企 AX 키워드는 'CEO 의지'…“AI 교육부터 시작해야” 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE81MHl1N3J5OG1wc3NXSGRqLXZueE14QV9qQU5aUjkwRkxiRzd2dGpCUk52dmlQaFpPTmJFaC00d1lKQk14c1hJdTlpSTFBZw?oc=5,전자신문,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0231,funding,"""이거랑 저거랑 다른건가?""…과기정통·산업·중기부, 통합공고 나서 - 머니투데이 - 머니투데이",2026-03-12,"""이거랑 저거랑 다른건가?""…과기정통·산업·중기부, 통합공고 나서 - 머니투데이 머니투데이","""이거랑 저거랑 다른건가?""…과기정통·산업·중기부, 통합공고 나서 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBpTWoyeGc5YktaV0ttb2VzN0Y2dUZ6emlNeC1rbzlWcDJCelBkNXo1Y0drS0NKUmRkdE5uNGgxUEh1VkxHbHduVWRKdGl0SGpZT29iWVQyczRsMGY3MjJ2RkhKdXRCaXPSAWxBVV95cUxNREFOdjJ0cEtOakl6bFJKV0hNSGpDWVFYU2J2NjNtMHBPc3NoVTVvV1lqUUFWMEJDVHFRY1oyTnhoRHlYU3BBeDE0Rm4yM243NzBra01fX0FBaXJQN3hvcXZndGpwNXE3TVZaVlk?oc=5,머니투데이,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0232,funding,"디모아, AI바우처 지원사업 참여기업 대상 온라인 세미나 개최 - 테크월드",2022-04-15,"디모아, AI바우처 지원사업 참여기업 대상 온라인 세미나 개최 테크월드","디모아, AI바우처 지원사업 참여기업 대상 온라인 세미나 개최 테크월드",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5qeGR6Z2ZXdVgzOWhPeWlvMHk2WWJrYnlZcDd5akVjUi1IRFRDQ2Y5Z2k5UnU5ekdSeG5OQi1ka3M5TXd1THFDeFJXQTVHVzVuRkVyazBsU09sVW93RnhGaDh2SnU3NU40?oc=5,테크월드,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0233,funding,"""AI 전환은 선택 아닌 필수""…정부, 4,320억 투입해 중소·중견기업 AX 전면 지원 - AI라이프경제",2026-03-23,"""AI 전환은 선택 아닌 필수""…정부, 4,320억 투입해 중소·중견기업 AX 전면 지원 AI라이프경제","""AI 전환은 선택 아닌 필수""…정부, 4,320억 투입해 중소·중견기업 AX 전면 지원 AI라이프경제",https://news.google.com/rss/articles/CBMia0FVX3lxTE9MNEZLZ0dLX3RiSnZKUXRBaFRYYlRCRzQ3UHEyNWhOQUhja2gyRGFBampYUXgzZ3NfZHprMkR0dU1adGxicFhQSUJOaWR4akZOMTNzcDFrWTFqcHdfTGJUM1NVeW5tX1ZBejRz?oc=5,AI라이프경제,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0234,funding,[칼럼] 중소기업의 디지털 혁신 전략 - entv.kr,2025-08-05,[칼럼] 중소기업의 디지털 혁신 전략 entv.kr,[칼럼] 중소기업의 디지털 혁신 전략 entv.kr,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9KWWpnWk4xcXc1WXg3UjJvaTBNVnQyVGhuTGFrTDJJS0pubzBCQW9sWkFHWUVLV2RSNk43VUhnUlc1azdLaFNWME5hWkRlSXJVb2lXaGxMWE9ZX0ExOGFmb0ppUGo?oc=5,entv.kr,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0235,funding,"과기부, ‘2021년 AI 바우처’ 지원 시작···기업당 3억 - 벤처스퀘어",2021-01-21,"과기부, ‘2021년 AI 바우처’ 지원 시작···기업당 3억 벤처스퀘어","과기부, ‘2021년 AI 바우처’ 지원 시작···기업당 3억 벤처스퀘어",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5BcnBHYk9RczBfZFVRdGxfWnhfS1lEVUxMTkg1OEZIejdPb1diR1cteGFybzVRMEpza19LcHVjYmVURkZPakE0R3BWUEZMZw?oc=5,벤처스퀘어,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0236,funding,[기고]AI생태계 밑거름 'AI 바우처 사업' - 전자신문,2021-10-05,[기고]AI생태계 밑거름 'AI 바우처 사업' 전자신문,[기고]AI생태계 밑거름 'AI 바우처 사업' 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTFBTX0NtTllzM1A1aU9HN25MczBHV2txZmx5d0ZXNS1pZGVJX2J5bTZBMll4d0doVXhGVndKc3Y2emJiSDZuRFdpdS12N2t5QQ?oc=5,전자신문,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0237,funding,"딥노이드, 과기정통부‧NIPA 3년연속 AI바우처 공급기업 선정 - 정보통신신문",2023-01-12,"딥노이드, 과기정통부‧NIPA 3년연속 AI바우처 공급기업 선정 정보통신신문","딥노이드, 과기정통부‧NIPA 3년연속 AI바우처 공급기업 선정 정보통신신문",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBOLTV2VU5xdzZsazhkRjFEZ1VKdGxoYWVSUzBIUU9RalJxNjF6TzRsaDFZZ3BSWWFYNVVvQTY1QVdWVnBJbWFYdHB2WkJ2OTgtMDdfWWM3OW9oNDYwSGtLNlhhT0l3bk9v0gFsQVVfeXFMTXc4Q01YeldsVzVmVjdneEkwM1Bfa2JJZDhvYkJfUFVtdlpJQUNvQkNZRWNsT2pVRTJmT1RDZ1Nad0plRVVncWQ5ZFphQ0RnV3kzaFE4THg3ZWRNaDZmdVZYZlRoaVJNRkxibVdE?oc=5,정보통신신문,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0238,funding,"정부, 인공지능 육성 및 확산 위해 지원 나선다 - FA저널",2020-03-17,"정부, 인공지능 육성 및 확산 위해 지원 나선다 FA저널","정부, 인공지능 육성 및 확산 위해 지원 나선다 FA저널",https://news.google.com/rss/articles/CBMiakFVX3lxTFBRbUdYVFBIU0FNQ3U5bUQ3VXdZSmg3RDlYcTdCZFNnbjRfR0NrcDdKWm5EbVdLbW1aMlB2UHRUdEtoOHBCa3pDa1NBdGZsZU9JblJUdHdpUG12ZVhMZ29sdmhuRFg5bURPV2c?oc=5,FA저널,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0239,funding,"AI 비전 기업 트윔, AI바우처 공급기업 선정... AI비전검사 구축으로 스마트팩토리 확대에 이바지할 것! - 인공지능신문",2021-02-22,"AI 비전 기업 트윔, AI바우처 공급기업 선정... AI비전검사 구축으로 스마트팩토리 확대에 이바지할 것! 인공지능신문","AI 비전 기업 트윔, AI바우처 공급기업 선정... AI비전검사 구축으로 스마트팩토리 확대에 이바지할 것! 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBHT2VSNVM5Q25BODI0M3UwSF8yMkFtWXNnaUN4S1diNE9lMXcyTEF1a2VTZzg2ZmgzOTBpelItRG5UWDNkeWNPd2xzdG9ZeURfQlpWTFpHaGpFZjNOMjY5Zmx1RENEaVU?oc=5,인공지능신문,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0240,funding,미래 10년을 내다보는 혜안과 도전으로 ㈜에이테크가 만들어갈 더 나은 내일 - 월간인물,2024-04-03,미래 10년을 내다보는 혜안과 도전으로 ㈜에이테크가 만들어갈 더 나은 내일 월간인물,미래 10년을 내다보는 혜안과 도전으로 ㈜에이테크가 만들어갈 더 나은 내일 월간인물,https://news.google.com/rss/articles/CBMickFVX3lxTE5nX2xEU3F1Y2RXcG1LazN6clJtUUp4ZE5VZkZvcGJMbDVLOXY2NTJUUjc5Y0o1dzJNQldDdEkxNFBxZjJycU1oVVhMbjlnU3cweFFHTlBzS0VfQjEwdFBzalI5aU9VOGR5SDRfcWktdlhyZ9IBdkFVX3lxTE5NS2c5aERmMk5xaERyU0UxM0NEMGd5LU1QYU1kUGRxOUdpZnhEUy1MQ0IwX2h0ekFvV3RLRFRkXzlVMXZ5WmlQTWVmRmltZUNFZHlSb2dzSnBWMERjdmhzU1FTalBZSmRGTWZJdG9EZXpGSzNRUWc?oc=5,월간인물,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0241,funding,"과기정통·산업·중기부, AX 사업 통합 공고···“한 번에 확인” - 이뉴스투데이",2026-03-12,"과기정통·산업·중기부, AX 사업 통합 공고···“한 번에 확인” 이뉴스투데이","과기정통·산업·중기부, AX 사업 통합 공고···“한 번에 확인” 이뉴스투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTFAwdmhFaFdESGxhUFhNUlJzQXBrWjJna1hTMnhyOExXczBqLVllTkRtWFNiQml3RExXUmdWb01iejJtMi1KMHBBM3lMb3NmNmFEZWVGWmJkSnZULWpVbHVkMEZwbUU1aW5nenl4Nmp0MFfSAXRBVV95cUxPVVBKV21XQkZkYjk5ZTJTR0s2X0EtQXBralQxSmJpRUN4ZGNCZmdNTnN0Tk9ZYTJPN1NEbnBDMFlOYXRnSmhvTkdvb3hhem93MmZFZFZXWkd5bDUtNDBhTkJEXzZSeG83Z0hlLXgzS3BRM3BGRA?oc=5,이뉴스투데이,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0242,funding,"ETRI, 280km 떨어진 스마트공장에서 원격 제어 시연 성공...국내에선 처음 - AI타임스",2021-12-17,"ETRI, 280km 떨어진 스마트공장에서 원격 제어 시연 성공...국내에선 처음 AI타임스","ETRI, 280km 떨어진 스마트공장에서 원격 제어 시연 성공...국내에선 처음 AI타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTE1BYkRlNzFGc1NxeF9lRl8zMTQ5czcxclZtdXEtbG5uUl9aOXA1alFIa2Rac1RqbEdGNXpFTG1iczNaVERVN21SWXNYYVoxa2ZBX0cwbjZqMjFlLVFfaXJ3WG15VHdlc2ZuX1E?oc=5,AI타임스,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0243,funding,"스마트 팩토리 예지보전 솔루션 ‘다겸’, 투자 유치 - 벤처스퀘어",2022-06-13,"스마트 팩토리 예지보전 솔루션 ‘다겸’, 투자 유치 벤처스퀘어","스마트 팩토리 예지보전 솔루션 ‘다겸’, 투자 유치 벤처스퀘어",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9Tal9qNV9YR1oxeEM4bk1oZWJMSVo0SzJNS0ZuZ205NHQ2RGZFZHFnbF9Majh1Y2M3Rm9TTzFnZVdrSUhXSW9wMUhwYmlkQQ?oc=5,벤처스퀘어,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0244,funding,"솔트룩스이노베이션, 부산서 ‘제조업 연계 AI 기술·사례’ 세미나 개최 - 데이터넷",2022-05-18,"솔트룩스이노베이션, 부산서 ‘제조업 연계 AI 기술·사례’ 세미나 개최 데이터넷","솔트룩스이노베이션, 부산서 ‘제조업 연계 AI 기술·사례’ 세미나 개최 데이터넷",https://news.google.com/rss/articles/CBMibEFVX3lxTE9sTEcxcUZxVjkyTWdyZ3NjMG1vUUFYMFZGeTR0d3NIdWo5NXlJTHVrX1JNMllRWVFNSlhYRmVBQ1dvemEtRFhhcG9nTDlSaUFIajBCU0tsdzRHcjBLbVpGMzlEUkNwaXFYN2hDUA?oc=5,데이터넷,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0245,funding,"퓨처메인, 예지보전만 35년… 명장이 만든 ExRBM ‘눈길’ - 인더스트리뉴스",2020-10-28,"퓨처메인, 예지보전만 35년… 명장이 만든 ExRBM ‘눈길’ 인더스트리뉴스","퓨처메인, 예지보전만 35년… 명장이 만든 ExRBM ‘눈길’ 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE5CcVFfaHRNbDluZmVzMnBmRDFHbUlxa1Fud1Uta2Z4NE1FWDc1bkk0VTBjb3ROQU1LWldMV2E2ZkxqQzFSS1M5dGlFZ0xLM1ZJU0JkXzBPNFJRcnd6MGlDOXZvdE9NMGpRSDVuc1FaNGJ3UQ?oc=5,인더스트리뉴스,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0246,funding,"교복몰·원쉐어 운영 지비엠, 의류 대여 시장 판 바꾼다 - 이넷뉴스",2026-07-13,"교복몰·원쉐어 운영 지비엠, 의류 대여 시장 판 바꾼다 이넷뉴스","교복몰·원쉐어 운영 지비엠, 의류 대여 시장 판 바꾼다 이넷뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE0xZm9ZUVpwMzNILXBMWlc4U3NaNk1NaDE1cXJyOW5ZV2NtdF9ma2RxR3kzMHkzMlR6bWlxVEw0aHZpRnZhWm1qcFNXZ3V1LU5SVmtYT1JVMWFEVkxXVkQwbUhVeUhTNjJHVjFZSNIBcEFVX3lxTE51LS1NNjNMVWRjdmVzQndVbTU4RjVrT1lTR0U4TWFVWnVUTnRaQ0ZZT0Y0WDB2aEFzN2JneFloSktGd2themR5d0Q1ZVF3WndVc3RhSWJBMXd0TEplYXhaMFQ4aEZ0QnVRZ0NIQ21mS3U?oc=5,이넷뉴스,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0247,funding,"퓨처메인, 업계 최초 IoT, ICT 융합 설비 자동진단 솔루션 개발 - 인더스트리뉴스",2018-06-18,"퓨처메인, 업계 최초 IoT, ICT 융합 설비 자동진단 솔루션 개발 인더스트리뉴스","퓨처메인, 업계 최초 IoT, ICT 융합 설비 자동진단 솔루션 개발 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE1LcnQ2ZmpYWHZOUTJLSjFGWG84ampZclprWWU2cGlhc3BEdGsxcmYwNkppclJGamJ4cHNuVlB5QldwY0pVUGtVdVdtVE13ZjZpeHBkdzdCRVlXZk5QVUtsdkNmcVVyYlF0SGxiNEg3V1NGZw?oc=5,인더스트리뉴스,,AI|바우처|스마트공장|지원사업,2026-09-20T03:59:49.264072+00:00,False,False,live_crawl
CL-0248,policy,"""스마트제조 R&D, 이제 ‘이것’만 보고 준비하세요""... 중기부, '스마트제조 전략기술로드맵' 발표 - 인공지능신문",2026-03-18,"""스마트제조 R&D, 이제 ‘이것’만 보고 준비하세요""... 중기부, '스마트제조 전략기술로드맵' 발표 인공지능신문","""스마트제조 R&D, 이제 ‘이것’만 보고 준비하세요""... 중기부, '스마트제조 전략기술로드맵' 발표 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE11MkJmcjNXVXFrdS1BTVRaQmF3SVRhSi1VWTY0QS1DN1BvXzg5VVhlT25peHdJcFFyNmJIMW5Gb0FxeUpPemtBbVdnNkRfSGhtaGZ3b1VFUHA2cVJDVGk5RUdfaE5IcGs?oc=5,인공지능신문,,중기부|스마트제조|R&D|지원,2026-09-20T03:59:49.976770+00:00,False,False,live_crawl
CL-0249,policy,"중기부, '스마트제조 R&D 로드맵' 수립…AI 등 핵심분야 중심 - 지디넷코리아",2026-03-20,"중기부, '스마트제조 R&D 로드맵' 수립…AI 등 핵심분야 중심 지디넷코리아","중기부, '스마트제조 R&D 로드맵' 수립…AI 등 핵심분야 중심 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE50Qmhzb2c5RGlCa1BEWWhJNHZIdlgwdzRsUjRtb1Mtc3BYQTl0WHBWWlVWWWhGSGlmd1l2QjU0Y0xWazVra1ZxZ3pJMFYxRXUzdVlNcXN3?oc=5,지디넷코리아,,중기부|스마트제조|R&D|지원,2026-09-20T03:59:49.976770+00:00,False,False,live_crawl
CL-0250,policy,"중기부, 스마트제조 R&D 방향 구체화… 49개 유망기술 제시 - FA저널",2026-03-18,"중기부, 스마트제조 R&D 방향 구체화… 49개 유망기술 제시 FA저널","중기부, 스마트제조 R&D 방향 구체화… 49개 유망기술 제시 FA저널",https://news.google.com/rss/articles/CBMia0FVX3lxTE9fYlFFdVN2cEJKQUZIUUdMX2dxSVlob1dTd0ozSndySmtrT3FEZjlDd2VwdE45NDJ5bzNpVDA3Q0lkT3NGVFB0TmhUaTZfNzkwR01NZm9zdXRsc3dfNFBFMEdTMV96Z3JRZnY0?oc=5,FA저널,,중기부|스마트제조|R&D|지원,2026-09-20T03:59:49.976770+00:00,False,False,live_crawl
CL-0251,policy,"""스마트제조 연구개발 이것에 집중해야""…중기부, 전략기술로드맵 발표 - 머니투데이 - 머니투데이",2026-03-18,"""스마트제조 연구개발 이것에 집중해야""…중기부, 전략기술로드맵 발표 - 머니투데이 머니투데이","""스마트제조 연구개발 이것에 집중해야""…중기부, 전략기술로드맵 발표 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTE5ZeUhJZnR2cWVJWXBNQnc5X2FkTkF4UnJFZjk5LWUzNUIwaWF2VGNDRzZfTm9Td2JpMFN3YTR4THZhYUhxdkFTMkdJaWxoZmNZRmI3U202SE5meU14QUhDWnYyLWZXemM1dGVj0gFwQVVfeXFMTUM2cmlheVFaMTc5YlFFVHI3TE1HY1l5bzNheWVRUk95bXdLRjJMT2NPRFpBSVpoU0ZhZ1p2Wk1Gb2hieE1zckFxa2hxRWd5dk9UdTlCYlFfeU9OcE1SZm9aUnVWMFA5dzdjbFI0UlN5dQ?oc=5,머니투데이,,중기부|스마트제조|R&D|지원,2026-09-20T03:59:49.976770+00:00,False,False,live_crawl
CL-0252,policy,"'스마트제조혁신 3.0' 시동… 중기부, AI 기반 제조 강국 도약 청사진 마련 - 기계신문",2026-03-18,"'스마트제조혁신 3.0' 시동… 중기부, AI 기반 제조 강국 도약 청사진 마련 기계신문","'스마트제조혁신 3.0' 시동… 중기부, AI 기반 제조 강국 도약 청사진 마련 기계신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9uMHc1aDIwSXh6XzJwdUpWRHI4dTNUNkZDNHp3dkdRWjRQRXNKVkZNbHRoUFZEakNyaEVDOGVtY0pxZURnSElTN0FreTJNRjByTnY1OU55TlpqTHVzWXpIQXBlWTAwVm8?oc=5,기계신문,,중기부|스마트제조|R&D|지원,2026-09-20T03:59:49.976770+00:00,False,False,live_crawl
CL-0253,policy,"“AI 포함 49개 기술 찍었다”…중기부, 스마트제조 R&D ‘로드맵’ 공개 - 매일일보",2026-05-07,"“AI 포함 49개 기술 찍었다”…중기부, 스마트제조 R&D ‘로드맵’ 공개 매일일보","“AI 포함 49개 기술 찍었다”…중기부, 스마트제조 R&D ‘로드맵’ 공개 매일일보",https://news.google.com/rss/articles/CBMiYkFVX3lxTE91eWZVa1RvNWUxVVNKcUh0U2VyN0s4aTNmMExaMHVPbmhfRklZbE45eVl0ZG5Ea3d5cm54ZnQteHBCajVkRW53M0duOW1BSDdHZXo5aDNoYXd2R0dHQ2loSXVR?oc=5,매일일보,,중기부|스마트제조|R&D|지원,2026-09-20T03:59:49.976770+00:00,False,False,live_crawl
CL-0254,policy,"""포항 중기 AX 지원"" SME Week 프로그램 열기 높았다 - 뉴시스",2026-06-11,"""포항 중기 AX 지원"" SME Week 프로그램 열기 높았다 뉴시스","""포항 중기 AX 지원"" SME Week 프로그램 열기 높았다 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFAyWDRveTJyb01FZVUwWmFYVUE3MEVmT3lSSWwzLWxWb3RVbENObGpxd0hEMndFS0gtWHB5WnE2TTlKamxCdWtfbXRwWHlmcGJ2bkJOcEd0SG1CaGMxdUppbNIBeEFVX3lxTE1oOTVKSlB5WGpRX0R5OUxZRU9lOTM1T244bU9aOWVubE9uQW1CYzUxajQ3UVhEdjB2U2NXNXI4YWVDM0hEU1RIMVJRbWZMMjFQbDl4ZVJaTm9OREZGdWs0QVE1SUlBZzRMMGlBN09TalJjME9CRl9rcw?oc=5,뉴시스,,중기부|스마트제조|R&D|지원,2026-09-20T03:59:49.976770+00:00,False,False,live_crawl
